AKK	ENG	Frequency
mu-te-ʾ-e-ʾ	ruler	1
ma-du-ú-tu	of many	1
LUGAL MEŠ	of Kings	1
LUGAL MEŠ	kings	1
e-pu-uš-šu	I made	1
KUR KUR MEŠ	of lands	1
dum-qí	good fortune	1
LÚ UN MEŠ	people	1
LÚ-lut-ti	mankind	1
AN-e an-nu-tú	sky	1
qaq-qa-ru	earth	1
GAL-ú	great	1
LUGAL-ú-ti	kingship	1
a-ga-a-ta	this	1
nap-ḫa-ri	totality	1
GIŠ MI	favor	1
LUGAL-ú-ti-ia	my kingdom	1
u	and	1
DINGIR MEŠ	gods	1
it-ti	with	1
li-iṣ-ṣur-an-ni	protect	1
a-na-ku	me	1
e-te-pu-ús-su	built	1
É	house	1
i-na	By	1
li-šá-nu MEŠ	of tongues	1
i-qab-bi	says	1
m a-ḫa-ma-an-niš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-a-muš	of Darius	1
A	son	1
ru-uq-qu-ti	far	1
GAL-ti	great	1
šá	what	1
qaq-qa-ru	of earth	1
DINGIR	god	1
LUGAL	King	7
šá	who	5
ga-ab-bi	all	4
d a-ḫu-ur-ma-az-da-ʾ	Ahuramazda	4
ib-nu-ú	created	4
m ḫi-ši-ʾ-ar-šá-ʾ	Xerxes	3
LUGAL	king	3
ù	and	3
šá	of	3
AD-ú-a	my father	2
at-tu-ú-a	own	2
GAL-ú	Great	2
šá	what	2
UN MEŠ	people	2
a-na-ku	I	2
KUR KUR MEŠ	of lands	2
nap-ḫa-ar	totality	2
DINGIR MEŠ	gods	2
a-ga-a-ta	this	2
it-ti	along with	2
m da-a-ri-ia-a-muš	Darius	2
LUGAL MEŠ	of Kings	1
ú-ta-ʾ-a-ma	rules	1
du-un-qu	good fortune	1
e-diš-ši-šú	alone	1
a-na	over	1
ma-du-ú-tum	many	1
LUGAL LUGAL MEŠ	kings	1
id-din-nu	gave	1
a-na	to	1
er-ṣe-tim	earth	1
AN-e	sky	1
ra-bu-ú	great	1
li-šá-nu	of tongues	1
m a-ḫa-ma-an-ni-iš-ši-ʾ	Achaemenian	1
qaq-qa-ri	of earth	1
i-te-pu-ús-su	built	1
li-iṣ-ṣur	protect	1
a-ga-šu-ú	that	1
ù	also	1
i-pu-uš-šu	built	1
e-pu-uš-šu	built	1
li-iṣ-ṣur-an-ni	protect	1
a-na-ku	Me	1
ṣi-il-li	protection	1
ra-bi-i-ti	great	1
a-ga-a	this	1
bi-it	house	1
i-na	Under	1
i-qá-ab-bi	says	1
m da-a-ri-ia-a-muš	of Darius	1
A	son	1
ra-pa-áš-tum	wide	1
DINGIR	god	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	14
a-na-ku	I	10
šá	who	9
u	and	8
LUGAL	King	6
i-sin-nu	religious rites	6
šá	of	6
a-na	for	6
šá	which	4
LUGAL	king	4
an-ni-e-ti	these	4
m ḫi-ši-ʾ-ar-ši	Xerxes	4
KUR KUR MEŠ	lands	4
IGI-ú	previously	3
lem-nu MEŠ	evil ones	3
ar-ta-šá-ʾ	proper time	3
GIŠ MI	favor	3
i-qab-bi	says	3
bi-ra-za-am-man-ni-i	proper manner	3
ina	in	3
dum-qí	good fortune	3
id-din-nu	created	3
an-na-ʾ	that	2
i-ba-áš	there was	2
ár-ki	Afterwards	2
KUR gi-mi-ir	Cimmerians	2
ar-ta-a-ma	blessed	2
iš-tén	one	2
a-na	into	2
šá-a-áš	that	2
u	And	2
ina	by	2
i-se-da-an-ni	aided me	2
i-mi-li-i-ki	counsels	2
ina	By	2
ÍD mar-rat	ocean	2
DUMU	son	2
áš-bu-ú	dwell	2
KUR ma-da-a-a	Media	1
šá	What	1
KUR ar-ra-ḫu-ut	Arachosia	1
KUR ba-a-ḫa-ta-ar	Bactria	1
KUR ar-ri-e-me	Aria	1
KUR pa-ar-tu-ú	Parthia	1
KUR NIM MA KI	Elam	1
KUR za-ra-an-ga	Drangiana	1
KUR ur-áš-ṭu	Urartu	1
da-a-ta	observe	1
KUR su-gu-du	Sogdia	1
KUR ar-ba-a-a	Arabians	1
KUR is-ku-du- ru	Skudra	1
ti-gír-ḫu-ú-du	Pointed-Cap	1
ú-mar-ga	Amyrgian	1
KUR da-a-an	Dahai	1
KUR ka-at-pa-tuk	Cappadocia	1
KUR in-du-ú	India	1
KUR gan-da-ar	Gandara	1
KUR ma-ak	Maka	1
KUR ḫu-ma-ʾ-ra-za-am	Chorasmia	1
a-ḫu-ul-lu-ú	other side	1
KUR ia-a-man-na	Ionians	1
KUR mi-ṣir	Egypt	1
KUR sa-pa-ar-da	Sardis	1
KUR sa-at-a-gu-uš	Sattagydia	1
KUR aš-šur	Assyria	1
KUR DIN TIR KI	Babylonia	1
i-na-šu-un-nu	They bear	1
MI GIŠ	favor	1
man-da-at-šú-nu	their tribute	1
a-na	among	1
KUR KUR MEŠ	of lands	1
LUGAL MEŠ	of Kings	1
GAL-ú	Great	1
ma-du-ú-tu	of many	1
mu-te-ʾ-e-mu	ruler	1
ma-du-ú-tu	many	1
LUGAL MEŠ	kings	1
ib-nu-ú	made	1
li-šá-nu MEŠ	of tongues	1
id-din-nu	gave	1
LÚ UN MEŠ	people	1
a-na	to	1
a-me-lu-ú-tú	mankind	1
AN-e an-nu-ú-tu	sky	1
a-ga-ʾ	this	1
qaq-qa-ru	earth	1
GAL-ú	great	1
nap-ḫa-ar	totality	1
qaq-qa-ru	of earth	1
a-na-ku	me	1
KUR pu-ú-ṭu	Libya	1
šá-al-aṭ-ak	ruler	1
muḫ-ḫi-šú-nu	them	1
ina	over	1
pa-ar-su	Persia	1
e-lat	except	1
LUGAL-šú-nu	king	1
šá	whose	1
KUR KUR MEŠ	countries	1
ši-tir	stock	1
a-ga-a-ta	this	1
ar-ri-i	of Aryan	1
ar-ri-i	Aryan	1
LÚ pa-ar-sa-a-a	of Persian	1
LÚ pa-ar-sa-a-a	Persian	1
m a-ḫa-ma-an-ni-iš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-a-muš	of Darius	1
ru-uq-qu-ti	far	1
GAL-ti	great	1
KUR a-ku-pi-i-iš	Akaufaka	1
ina	among	1
KUR ba-an-ni-e-šú	Caria	1
te-ep-pu-šá-ʾ	You must perform	1
a-ga-ʾ	That	1
e-te-pu-uš	made	1
bab-ba-nu-ú	excellent	1
šá	that	1
e-pu-uš	Perform	1
ip-pu-uš	performs	1
e-te-pu-uš	performed	1
um-ma	thus	1
gab-bi	all	1
ap-te-qir	I made prohibition	1
ép-šu	were performed	1
a-šar	Where	1
ina li-ib-bi	therein	1
ip-pu-šu-ú	they performed	1
da-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
la	not	1
e-pu-uš	did	1
e-te-pu-uš	I did	1
an-nu-tu	those	1
ina	on	1
ki-i	if	1
ár-ki-i	afterwards	1
at-ta	You	1
lu-mu-ur	while	1
ba-la-ṭu-ia	alive	1
lu-ú-tu-ru	I turn	1
mi-it-ú-ti-ia	my death	1
um-ma	you say	1
ga-a-mar	everything	1
a-di-i	until	1
ul-lu-ú	That	1
ép-šu	was done	1
bi-i-ši	ill	1
bi-i-ši	evil	1
šá-nu-ú	another thing	1
e-pu-uš	I did	1
at-ta-pa-al	tore down	1
lem-nu MEŠ	of evil ones	1
KUR ku-ú-šu	Ethiopia	1
ši-in	these	1
a-na	of	1
an-na-ʾ	this	1
li-i-din-nu	grant	1
ta-qa-bu-ú	should	1
ul-te-ši-ib-šú-nu-tu	I caused them to well	1
qaq-qa-ru-šú-nu	their territories	1
a-du-uk	smote	1
ku-ul-lu-ú	they hold	1
e-ri-iš	ask	1
ip-pu-šu-ú	they do	1
at-tu-ú-a	My	1
da-a-ta	edict	1
iq-qa-ba-áš-ši-nu-tu	is said to them	1
pa-ni-ia	from me	1
ul-tu	After	1
m ḫi-ši-ʾ-ar-ši	erxes	1
a-ga-ʾ	This	1
É ḪI A	households	1
É	house	1
i-na	among	1
da-a-ta	observes	1
a-me-lu	man	1
si-i-gi	law	1
i-se-gu-ú	law	1
šá-ṭar	are written	1
pa-ni	before	1
ik-ki-ru-ú	they became rebellious	1
i-ba-áš	there is	1
a-na-ku	Me	1
a-šar	place	1
i-ta-ar	he will turn	1
mi-i-ti	dead	1
i-ma-ar	will experience	1
ul-lu-ú	that one	1
ba-la-ṭu-šú	his lifetime	1
li-iṣ-ṣur-an-ni	protect	1
DINGIR	god	1
LUGAL	King	5
a-na-ku	I	3
LUGAL	king	2
iš-ten	one	2
ù	and	2
ina	among	2
ma-du-ú-tu	many	2
šá	of	2
li-iṣ-ṣur-an- ni	along	1
a-ḫa-ma- an-ni-iš-ši-ʾ	Achaemenian	1
m da-a-ri-ia-muš	of Darius	1
A	descendant	1
A	son	1
m ḫi-ši-ʾ-ar-ši-ʾ	of Xerxes	1
GAL-ti	great	1
li-šá-nu	of tongues	1
qaq-qa-ru	of earth	1
KUR KUR MEŠ	of countries	1
GAL-u	Great	1
nap-ḫar	totality	1
LUGAL MEŠ	of kings	1
GAL-ú	Great	1
m ar-ta-ak-šá-as-su	Artaxerxes	1
mu-te-e-me	rulers	1
ar-ta-ak-⸢šá⸣- as-su	Artaxerxes	1
GIŠ MI	favor	1
i-qab-bi	says	1
at-tu-ú-a	built	1
šá	what	1
LUGAL-ú-ti-⸢ia⸣	my kingdom	1
ga-ab-bi	other	1
DINGIR MEŠ	all gods	1
it-ti	with	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
ku a-na-	Me	1
e-te-pu-uš	may protect	1
AD-ú-a	my father	1
i-na	by	1
m ḫi-ši-ʾ-ar-ši-ʾ	Xerxes	1
šá	which	1
a-ga-a	this	1
ru-uq-qu-ti	wide	1
a-⸢ga⸣- a-ta	this	1
É	house	1
da-ḫu-ru-ma-az-da-ʾ	Ahuramazda	1
e-pu-uš-šu	built	1
LUGAL MEŠ	kings	1
u	and	5
šá	who	5
LUGAL	King	5
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazda	4
šá	of	4
šá	what	4
a-na-ku	I	4
LUGAL	king	3
m ḫi-ši-ʾ-ar-ši	Xerxes	3
ma-du-ú-tu	many	3
iš-ten	one	2
a-ga-ʾ	this	2
GIŠ MI	favor	2
i-qab-bi	says	2
u	And	2
AD-ú-a	my father	2
id-din-nu	created	2
ina	among	2
GAL-ú	Great	1
li-šá-nu MEŠ	of tongues	1
a-ga-a-ta	this	1
⸢GAL-ti	great	1
nap-ḫa-ar	totality	1
KUR KUR MEŠ	of lands	1
ru⸣-uq-qu-ti	far	1
qaq-qa-ru	of earth	1
LUGAL MEŠ	of Kings	1
DUMU	son	1
gab-bi	all	1
ib-nu-ú	made	1
mu-te-ʾ-e-me	rulers	1
LUGAL MEŠ	kings	1
m ḫi-ši⸣-ʾ-ar-ši	Xerxes	1
m a-ḫa- ma-an-ni -⸢iš⸣-ši-ʾ	Achaemenian	1
dum-qí	good fortune	1
id-din-nu	gave	1
a-me-lu-ú-tú	mankind	1
a-na	to	1
id⸣-din-nu	created	1
a-me-lu-ú-⸢tú	mankind	1
AN-e an-⸢nu⸣-ú-tu	sky	1
qaq-qa-ru	earth	1
GAL-ú	great	1
m da-a-ri-ia-a-muš	Darius	1
e-te-pu-uš	built	1
ina	By	1
bab-ba-nu-ú-tu	fine	1
ul-lu-ú-um-ma	things	1
li-iṣ-ṣur	protect	1
i-pu-uš-šu	built--those	1
e-pu-uš-šu	built	1
KUR KUR MEŠ-ia	my countries	1
LUGAL-ú-ti-ia	my kingship	1
a-na	for	1
li-iṣ-ṣur-an-ni	protect	1
a-na-ku	me	1
ni-te-pu-uš	we built	1
ina	by	1
bab-ba-nu-ú	fine	1
šá-nu-ú-ti-ma	things	1
ép-šá-ʾ ⸢im-mar-ru⸣	was built	1
a-ḫu-ru-ma-az-da-ʾ d	Ahuramazda	1
i -pu-uš-šu	built	1
šá	which	1
e-pu-uš -šu	built	1
⸢šá⸣	which	1
par-sa	Parsa	1
KUR	country	1
ina	in	1
e-te-pu-uš	I built	1
ul-lu-ú-tu	things	1
MU-šú	called	1
ú-ʾ-is-pi-da-a-ʾ-i	All Lands	1
a-ga-a	this	1
KÁ	gate	1
DINGIR	god	1
LUGAL	King	3
m ar-ta-ak-šá-as-su	Artaxerxes	2
ina	By	1
UŠ₈-šú	its foundations	1
É	house	1
a-ga-a	This	1
m ḫi-ši-ʾ-ar-šá-ʾ	Xerxes	1
AD-ú-a	my father	1
at-tu-ú-a	laid	1
šá	of	1
GIŠ MI	favor	1
ul-tak-lil	completed	1
d a-ḫu-ru-ma-az-da-ʾ	Ahuramazada	1
a-na-ku	I	1
e-te-pu-uš	I built	1
u	and	1
i-qab-bi	says	1
a-na	to	2
ma-li-BU	burial mound	1
isz-ma2	for	1
su-bi#-lam	to gather	1
nibru ki	Nippur	1
u-su-bi-lam	gathering	1
im-ri-im	Imrim	1
a-na	with	1
gur_ sza	chapel	1
_sze	of	1
2 u@c	2	1
szu-i3-li2-su	Shu-ilisu	1
na-bi2-um	Nabi um	1
en-ma#	From	1
ki-is -ri-su	portions	1
qu3-ra-dum	hero	1
_ma-na#	month	1
ku3-babbar	_payment	1
isz-te4	single	1
ma-ba-lum- d da-gan	s for Mabalum-Dagan	1
im-hur	medicines	1
en-ma	from	1
a-na	to	1
_mu	_of water	1
e3-qa2-bi	I say	1
at-ta2	Why	1
_ARAD2	_slave	1
u2-ta2-ah	additional payment	1
a-na-ku8	I	1
6 disz	6	1
1/2 asz@c	1/2	1
ku3-babbar-am	money	2
u3	and	2
gu-ti-u3	Gutians	2
at-ta2	you	2
GAN2-lam	work	2
ki2-nu-tim	for correct	1
gu-ti-um-ma-mi3	Gutians	1
ma-aq-qa2-di3	outposts	1
taq-bi2	mile	1
u-wa-ka3-mu	attack	1
uruki-lim	city	1
da-na-ta	Man	1
u2-la	don’t	1
maš2-anše	guarding	1
a-na-ku8	I	1
guruš-guruš	soldiers	1
a-na	every	1
a-pu-na-ma	don’t say	1
šum -ma	herd	1
a-na	into	1
ki	If	1
͗a3-ru-uš	land	1
a-ru-uš	land	1
u-la	not	1
u3-ṣu-ur	flocks	1
maš2-anše	guard	1
͗a3-ru-uš	field	1
GAN2-lam	Work	1
lugal-ra	Lugalra	1
a-na	to	1
iš-ku-un-dda-gan	Ishkun-Dagan	1
maš2-anše	brought	1
li-se11-u3-ni-kum-ma	help	1
ti-bu-tam2	raise	1
in	from	1
la	But	1
a-na-da-nu-kum	I pay you	1
lu	have	1
na- ͗a3-aš2	by life	1
e#-li2	Look	1
a-na-da-kum	pay you	1
dlugal-ka3-li2-lugal-ri2	of Shar-kali-sharri	1
a-la-kam	I arrive	1
a-na-lim-ma	when	1
ta2-na-da-nu	you pay	1
su-si-ib-ma	then	1
ra-ma-ni-ka3	your own assets	1
ti-da	know	1
ta2-na-ṣa-ar	I ask you	1
mu-bi	you	1
iš-pi2-ki2	rent	1
a-ri2-iš-ka3	of field	1
lu	should	1
u3-ma2	I swear	1
maš2-anše	rustle	1
šum-ma	flocks	1
mi2-ma	nothing	1
it-ru-u3	In event	1
a-qa2-bi	say	1
maš2-anše-mi3	rustled	1
su2-ta2-ri2-ib	have	1
en-ma	Thus	1
ù	and	4
tu-sa-ba	you sit	1
lu	must	1
iš-ku-un-d-da-gan	Ishkun-Dagan	1
a-na	to	1
puzur4-d-eštar	Puzur-Eshtar	1
d-INANNA	Inanna	1
ìl-a-ba	Ilaba	1
d-ašgi	Ashgi	1
d-nin-hur-sag	Ninhursaga	1
na- à-ãs	by life	1
LUGAL	of king	1
na- à-ãs	life	1
NIN	of queen	1
a-dì	until	1
tu-mu-at	take oath You	1
tág-ru-sa-am	down	1
a -dì	until	1
e-né-a	you meet	1
la	neither	1
la	nor	1
NINDA	you take	1
KAŠ	beer	1
giš-GU ZA	chair	1
in	in	1
tá-mu-ru	bread	1
ta-la- à-mu	you have come to me	1
la	not	1
en-ma	Thus	1
a-na	to	2
li-da-ni-in	child	1
si-ip-ri2	Textiles	1
ma-num2-a-hi	Count to	1
li-di3-in	the day after tomorrow	1
pu-bala	with respect mixing	1
3 u@c	3	1
_ma2_ sza-at	Measure	1
6 asz@c	6	1
_ku3-gal2	_kugal	1
da-da	Dada	1
ib-ni-lugal	Ibbi-Lugal	1
en-ma	From	1
puzur4- ha-ri2-im	Puzur-Harim	2
li#-di3#-szum	day after tomorrow	1
sze	grain	1
na-as -ru-um	Nasrum	1
a-na	to	1
szesz-szesz-a-bi2	Shesheshabi	1
_sze	_grain	1
_ki#	How	1
a-na	for	1
_sze-numun	_Shenumun	1
6 asz@c	6	1
gur	_units	1
_sze	_of grain	1
a-na#	for	1
li-di3-in	day after tomorrow	1
u3	and	1
_1/2 disz@c	1/2	1
ma-na	month	1
ku3-babbar	_money	1
u-ba-lu#-szum	But without	1
_sa10_-su	bottom	1
en-ma	From	1
li#-wa#-ti-isz	packaged	1
li#-li-kam-ma	of my colocynths	1
isz#-ri-ik#	10%	1
_udu	_troubles	1
_ARAD2-su2	_your slave	1
qi2#-bi2#-ma#	My statement	1
_ensi2#	_Ensi	1
a-na	to	1
wa-tar2-za-at	Watarzat	1
en-ma	From	1
li-di3-in	day after tomorrow	1
szu-x-	Shu-	1
-na	for	1
da-gan# szu-	Shu-Daggan	1
ki	to	1
a-ga-de3	Akkad	1
gur	_sack	1
_dabin	leather	1
1 asz@c	1	1
a-na	to	1
be -li2-sa-tu	Belisatu	1
en-ma	From	1
ki	in	2
a-na	to	2
mu-da-e	commands	1
nibru	Nippur	1
_kaskal	_holding	1
_lu2	_should	1
qi2-bi-ma	I know	1
a-hi	Altogether	1
ma-an-num2	for everyone	1
a-hi	together	1
li-di3-in	day after tomorrow	1
i-hu-ur- mar-tu	Ihurmartu	1
2 asz@c	2	1
zu-zu	Zuzu	1
li-na-asz2	Linash	1
en-ma	From	1
2 disz@t	2-wheeled	2
1 asz@c	1	2
e2-|UMBINxLU|	transport	2
gigir	wagon	2
igi#-ni-sze3	before him	1
ki -ka	in	1
igi	man	1
lu2-mu	my own	1
e2	in	1
ba-zi-zi-ka	of Bazizi	1
e3-ni-sze3	as to sending	1
ki-babbar-ra	Kibabbara	1
lu2	After	1
nu-ma-ba	did not give	1
in-na-du11	I said to him	1
ba#-ma	give to me	1
na-be2-a	says	1
i3-li2-isz-ta2-kal2-e	what Ilī-ištakal	1
u3-na-du11	say	1
im-mi-du8-am3	saw	1
u3-mu-gi4	has returned	1
kin-gi4-a-ka-ni	his messenger	1
he2-eb2-hul2-le	happy	1
he2 -gal2#	this way	1
gesztu2#-ga-na	to his mind	1
he2-na- ni -ib2#-ru#-gu2#	should this made clear	1
ga2-e	myself	1
ga-na	come now	1
_ARAD2	_His servant	1
sza3-ga-ni	his gut	1
ab-hul2-le-en6	happy	1
ur5-e	In	1
sar-ra-bi#	of case	1
im	written document	1
al-gal2	available	1
u3	Then	1
sza3-mu	my gut	1
kal-ga-ni-me-en6	strong I	1
ha-ma-ab-szum2-mu	may he have him give to me	1
lugal-mu	my lord	1
d AMAR UTU	Marduk	3
ša	of	2
ka-la	all	2
URU-ka	your city	1
la-an-ka	your body	1
e-li	than	1
ul	no	1
URU KI	city	1
ú-ša-pa	I have made resplendent	1
a-ra-am-ma	I love	1
pu-lu-uḫ-ti	worshiping	1
li-bé-e-lu	rule over	1
i-lu-ti-ka	your divinity	1
áš-te-né-eʾ-ù	I constantly seek out	1
be-lu-ut-ka	your lordly majesty	1
mu-gu-úr	Accept	1
ni-iš qá-ti-ia	my supplications	1
ši-ma-a	listen to	1
su-pu-ú-a	my prayers	1
a-na-ku	I	1
lu	may	1
ki-ma	Because	1
KÁ DINGIR RA KI	Babylon	1
za-ni-num	who provides	1
mu-uš-ta-ar-ḫa	proud	1
be-lí-ia	my lord	1
qá-ti	hand	1
aš-ši	raised up	1
ut-né-en-ma	I prayed	1
EN	lord	1
IGI GÁL	wisest	1
DINGIR DINGIR	of gods	1
ru-bu-ú	prince	1
at-ta	you yourself	1
e-la-a	exalted	1
ta-ab-na-an-ni-ma	created me	1
šar-ru-ti	kingship	1
KIŠ	of all	1
ni-ši	of people	1
ta-qí-pa-an-ni	entrusted me	1
ki-ma	as	1
na-ap-ša-ti	life	1
a-qá-ar-ti	precious	1
a-ra-mu	I have loved	1
LUGAL	king	1
ša-ak-ka-na-ak-ku	governor	1
mu-ṭi-ib	pleases	1
a-ṣú-ú	rises	1
lu-um-ḫu-úr	May I receive	1
qé-er-bu-uš-ša	inside it	1
iš-tu	From	1
a-di	to	1
AN ÚR	horizon	1
AN PA	zenith	1
e-ma	wherever	1
d UTU	sun	1
a-a	not	1
bi-la-at-su-nu	tribute	1
i-ši	may I have	1
na-ki-ri	enemies	1
mu-gal-li-ti	troublemaker	1
a-a	nor	1
ar-ši	acquire	1
li-pu-ú-a	my descendants	1
i-na qé-er-bi-ša	Inside it	1
a-na da-rí-a-ti	forever	1
ka-bi-it-ti	substantial	1
te-né-še-e-ti	people	1
li-ib-bi-ka	your heart	1
ga-du ul-lu	forever	1
ṣa-al-ma-at qá-qá-da	black-headed	1
it-pé-šu	capable	1
za-ni-na	who provides for	1
ma-ḫa-zi-ka	of your cult centers	1
qí-bi-tu-uk-ka	your command	1
re-mé-nu-ú	merciful	1
É	house	1
e-pu-šu	I built	1
li-bu-ur-ma	stay in good repair	1
kib-ra-a-ti	of quarters	1
la-la-a-ša	its luxuriousness	1
lu-uš-bi-im	I may be sated	1
i-na qé-er-bi-ša	inside it	1
lu-uk-šu-ud	May I reach	1
ši-bu-ti	prime of life	1
lu-uš-ba-a	very old age	1
li-it-tu-ti	attain	1
LUGAL LUGAL	kings	1
A-na	to	1
u₃	and	9
ša₂	of	4
ša	of	4
d AG	of Nabû	3
d AMAR UTU	Marduk	3
d AG-IBILA-URU₃	Nabopolassar	2
ma-at-ak-ka-di-i	land of Akkad	2
ni-ši	people	2
šar-rat	queen	2
a-na-ku	I	2
EN	lord	2
DINGIR MEŠ	of gods	2
ša	who	2
KUR	land	2
LUGAL	king	2
ab-ba-nu-u₂	I was created	1
i-na	in	1
a-na	for	1
ib-re-e-ma	he observed	1
d MAŠE₂	Ninurta	1
ŠA₃-ia₂	my intention	1
ut-tu-u₂ša₂	could be found	1
la	not	1
i-na	among	1
ṣa-ah-ra-am	child	1
ia-a-ši-im	for me	1
a-na	over	1
re-še-e-ti	pre-eminent	1
be-lu-ut	dominion	1
mim-ma	everything	1
i-da-a-a	my side	1
u₂-ša-li-ik	march	1
dan-dan-ni	almighty	1
d NE₃ ERI₁₁ GAL	Nergal	1
u₂-ša-li-im	successfully undertake	1
ši-ip-ra-am	allowed	1
e-te-ep-pu-šu-um	I did	1
ina i-di-ia₂	beside me	1
ma-a-ti	land	1
dum-qi₂	good	1
d LAMMA	lamassu	1
ni-bi-tau₂-ša₂-lik	name walk	1
it-ta-bi	He called	1
iš-ku-na-an-ni	made me	1
i-bar-ru-u₂	observes	1
ni-šu	people	1
ka-a-a-ni	constantly	1
AN-e	heaven	1
ni-ši-im	of people	1
d taš-me-tum	Tašmētu	1
la ma-am-ma-na-ma	of nobody	1
DUMU	son	1
me₂-eṣ-he-ru-ti-ia	my childhood	1
i-na	during	1
i-nu-um	When	1
d nin-ši-ku₃	of Ninšiku	1
na-ra-am	beloved	1
NUN	prince	1
ti-ri-iṣ	protégé	1
aš₂-rat	shrines	1
šar-ra-a-tim	of queens	1
ṣi-ir-tim	exalted	1
ru-ba-ti	princess	1
d nin-men-na	of Ninmenna	1
bi-nu-ut	creation	1
d AMAR UTU	Marduk by	1
ni-bi-it	chosen	1
E₂ UM RE	shepherd	1
a-nu-ku-ma	I was	1
EN-e-a	my lords	1
ta-ka-la-at	ingenious behavior	1
mi-ša-ri	justice	1
KI-tim	earth	1
a-a-bi-ia	my enemy	1
DINGIR ME	of gods	1
mu-du-u₂	who knows	1
ŠA₃	hearts	1
ša₃-zu	Šazu	1
uz-na-a-ad	my attention	1
ba-ša-a	was set	1
kit-ti	truth	1
aš₂-te-ne₂-eʾ-e-a	I was assiduous towards	1
a-na	on	1
ku-un-ni	making secure	1
ka-ba-at-ti₃	mind	1
i-ta-ma-a	pondered about	1
ki-du-de-e-šu-nu	kidudû-rites	1
šu-ul-lu-mu	properly administering	1
pa-ar-ṣi-šu-nu	their rites	1
ka-a-a-nim	constantly	1
i-na-ar	he killed	1
i-be₂-lu-mai-na	had ruled over	1
u₂-ša-am-qi₃-it	cut down	1
tuk-šu	shield	1
šum-du-lu	wide	1
TUR₃	courtyard	1
a-a-bi	of enemies	1
pi-i	entrance	1
e-di-il	bolts	1
dan-nu	strong	1
ša₂-ma-mi	heavens	1
ki-sal-lu	forecourt	1
šit-nu-nu	rivals	1
ša₂	that	1
zaq-ru	high	1
ki-in-na-a	mountain	1
UD MEŠ	for eternity	1
du-ur₂	all	1
la-bar	has endured	1
di-gi₄-gi₄	Igīgū	1
pal-ka-a	broad	1
šu-ur₂-šu-du	firmly-founded	1
d INANNA	Ištar	1
ka-ra-šu	camp	1
TUR₃	enclosure	1
qu-ra-du	warrior	1
d da-gan	Dagān	1
til-pa-nu	of bow	1
maš-kan	site	1
ra-bi-tim	great	1
ib-rat	cult niche	1
da-nun-na-ki	Anunnakū	1
d mes-lam-ta-e₃	Meslamtaʾe	1
d lugal-gir₃-ra	of Lugal-girra	1
na-an-za-az	station	1
ga-an-zer₃	to netherworld	1
sim-mi-lat	ladder	1
ša-ma-mi	to heavens	1
me₂-lit	stairway	1
ša	that	1
ki-sur-ra-a	ground plan	1
ga-ri-ia	my opponent	1
u₂-ša₂-az-zi-qu	had made suffer	1
ga-aš₂-ra-a-tim	powerful	1
e-mu-qi₂	strength	1
i-na	with	1
EN EN	of lords	1
mu-uš-te-eʾ-u₂	assiduous towards	1
pi₂-is-nu-qu	powerless	1
en-šu	weak	1
ma-a-ti	of land	1
EN MEŠ-e-a	my lords	1
ka-ab-tim	heavy	1
ni-ri-šu	yoke	1
qar-ra-du	warrior	1
i-na	because of	1
ze-ru-ut	hatred	1
ša₂	who	1
aš₂-šu-ru-u₂	Assyrians	1
d AG	Nabû	1
ul-tu	from	1
iš-tu	since	1
BAD₃	wall	1
šu-pu-u₂	has been manifest	1
ṣa-a-tim	distant past	1
ša₂	which	1
reš-ta-a	original	1
KIBULUG	boundary marker	1
ba-bi-lim	Babylon	1
ra-ba-a	great	1
im-gur- d EN LIL₂	Imgur-Enlil	1
še-ep-šu-nu	them	1
ŠA₃	heart	1
mu-ṭib	who pleases	1
ba-bi-lu KI	of Babylon	1
i₃-nu-šu	At that time	1
ni-ir-šu-nu	their yoke	1
u₂-ša-ad-di-im	had cast off	1
ap-ru-us-ma	I barred	1
mi-ša-ri	of justice	1
LUGAL	king	5
ù	and	4
ZIMBIR KI	of Sippar	2
É	temple	2
d NIN	Divine Lady	2
ú-ša-ak-ši-du-šu	to attain	1
ni-iz-⸢ma-su⸣	his desire	1
à-aš-ri-im	humble	1
ša-aḫ-ṭam	respectful	1
⸢mu⸣-uš-te-eʾ-e-em	strives after	1
sak-ke-e-em	rites	1
ša	of	1
DINGIR DINGIR	gods	1
GAL GAL	great	1
re-e-qú-tim	distant	1
ep-še-tu-šu	deeds	1
LUGAL LUGAL	of kings	1
AD AD-šu	his ancestors	1
a-na-ku	I	1
šu-tu-qá	surpass	1
e-li	those	1
e-nu-ma	When	1
ša-aš-šu	Šaššu	1
EN	lord	1
ra-bí-ù	great	1
ša	whose	1
d èr-ra	Erra	1
ra-šu-⸢ub⸣- bu	aweso me	1
na-aʾ-dam	pious	1
da-⸢núm⸣	strong	1
⸢KÁ DINGIR⸣ RA ⸢KI⸣	of Babylon	1
MA DA-šu-me-rí-im	of land of Sumer	1
ak-ka-di-i	Akkad	1
iš-di	foundations	1
MA DA	of land	1
